id,instrument,family,x,y,pitch,dynamic,spectral_complexity,spectral_center
soprano saxophone.m5.B3.ppp.AIs381,soprano saxophone,saxophones,12.140165,10.017636,22,ppp,0.0582,1033.2
baritone saxophone.m6.B4.mf.SIb842,baritone saxophone,saxophones,2.5484047,-1.0993043,3,mf,0.0191,731.3
soprano saxophone.m10.D4.fff.AIs991,soprano saxophone,saxophones,9.253082,-7.595805,27,fff,0.0059,613.4
tenor saxophone.m28.D6.f.GIt62,tenor saxophone,saxophones,8.789023,1.1682856,0,f,0.0022,1335.3
tenor saxophone.m28.Ab3.mp.GIt17,tenor saxophone,saxophones,1.9918104,2.1841145,30,mp,0.0015,396.1
baritone saxophone.m16.v17.ppp.SIb550,baritone saxophone,saxophones,11.924819,9.756714,1,ppp,0.0167,1211.6
baritone saxophone.m4.G4.ppp.SIb152,baritone saxophone,saxophones,12.201683,16.406052,2,ppp,0.0081,442.3
baritone saxophone.m22.v154-2.AIb1388,baritone saxophone,saxophones,8.233929,10.029221,238,---,0.0281,1215.4
tubax.m22.v359-1.Smt2008,tubax,saxophones,7.4935412,13.829642,44,---,0.0071,644.6
sopranino saxophone.m45.E5.ppp.Grs448,sopranino saxophone,saxophones,12.171473,9.941983,0,ppp,0.0457,1038.8
soprano saxophone.m30.v12-2.AIs1143,soprano saxophone,saxophones,8.154904,10.677821,315,---,0.0007,1044.2
soprano saxophone.m41.vlow.f.AIs897,soprano saxophone,saxophones,17.292292,0.08004821,0,f,0.0213,4843.7
alto saxophone.m18.v17.ppp.Ssa671,alto saxophone,saxophones,12.49657,10.597352,1,ppp,0.0623,662.8
alto saxophone.m16.v9.ppp.Ssa704,alto saxophone,saxophones,13.500788,11.53617,20,ppp,0.0315,374.2
tenor saxophone.m45.B2.fff.GIt456,tenor saxophone,saxophones,12.0369625,-7.0957527,12,fff,0.0591,1008.0
baritone saxophone.m22.v13-1.AIb964,baritone saxophone,saxophones,6.1234846,14.10784,294,---,0.0093,581.5
soprano saxophone.m30.v14-3.AIs1150,soprano saxophone,saxophones,6.6374574,13.298524,291,---,0.0142,673.3
tubax.m19.A3.Smt749,tubax,saxophones,7.679887,15.817541,0,---,0.0044,379.6
tenor saxophone.m2.Ab2.mf.GIt398,tenor saxophone,saxophones,6.573614,2.9133854,25,mf,0.0352,651.9
tenor saxophone.m20.v22.mf.GIt851,tenor saxophone,saxophones,6.914004,3.2415586,10,mf,0.2378,798.0
soprano saxophone.m35.B3.fff.AIs269,soprano saxophone,saxophones,10.526691,-7.965554,12,fff,0.0259,547.5
sopranino saxophone.m26.v30-2.Sas1144,sopranino saxophone,saxophones,8.680241,10.5719,218,---,0.0022,1130.3
soprano saxophone.m30.v162-1.AIs1592,soprano saxophone,saxophones,8.542542,10.736073,267,---,0.0005,1020.5
tubax.m22.v268-1.Smt1735,tubax,saxophones,8.9163265,15.043439,92,---,0.0103,315.1
alto saxophone.m6.G5.fff.Ssa904,alto saxophone,saxophones,10.304093,-6.589599,4,fff,0.0081,935.3
tenor saxophone.m31.Ab2.mf.GIt229,tenor saxophone,saxophones,2.3774939,-1.106885,32,mf,0.0088,388.1
sopranino saxophone.m30.Db5.mf.Grs205,sopranino saxophone,saxophones,6.9032164,0.91116035,20,mf,0.012,790.9
tenor saxophone.m31.Ab3.ppp.GIt240,tenor saxophone,saxophones,12.187482,16.38255,20,ppp,0.0007,358.0
sopranino saxophone.m28.Ab4.Eb3.Grs907,sopranino saxophone,saxophones,8.147462,10.394299,26,---,0.0059,1071.3
baritone saxophone.m15.v25.fff.SIb684,baritone saxophone,saxophones,13.459199,-7.1815767,7,fff,0.0731,859.1
tubax.m0.A3.ppp.Smt253,tubax,saxophones,12.268886,9.906513,0,ppp,0.0628,918.8
sopranino saxophone.m19.v2.Grs617,sopranino saxophone,saxophones,11.708908,10.2753525,1,---,0.0997,1088.1
tenor saxophone.m27.v64-3.GIt1350,tenor saxophone,saxophones,6.30506,13.847344,82,---,0.0046,599.5
baritone saxophone.m3.B4.ppp.SIb889,baritone saxophone,saxophones,12.158959,16.378216,6,ppp,0.0037,558.4
tenor saxophone.m1.Ab3.fff.GIt438,tenor saxophone,saxophones,10.939398,-9.341059,13,fff,0.0083,360.4
soprano saxophone.m50.v8.mf.AIs601,soprano saxophone,saxophones,10.808617,2.0176613,4,mf,0.1904,2067.1
tenor saxophone.m40.vmedium.ppp.GIt937,tenor saxophone,saxophones,9.886309,7.420517,2,ppp,0.001,1854.9
sopranino saxophone.m1.A6.fff.Grs414,sopranino saxophone,saxophones,14.465566,-5.159072,0,fff,0.098,2218.8
baritone saxophone.m9.Db2.v1.fff.SIb432,baritone saxophone,saxophones,10.828528,-10.080337,14,fff,0.0401,353.6
baritone saxophone.m1.E3.mf.SIb299,baritone saxophone,saxophones,10.017541,2.725984,10,mf,0.1334,1732.4
soprano saxophone.m25.v8.AIs727,soprano saxophone,saxophones,12.358334,4.413487,9,---,0.2605,1532.2
tenor saxophone.m5.D3.fff.GIt139,tenor saxophone,saxophones,8.1674385,-7.9457335,26,fff,0.013,452.0
baritone saxophone.m31.G2.ppp.SIb370,baritone saxophone,saxophones,12.041607,11.107421,9,ppp,0.065,733.6
baritone saxophone.m2.E3.fff.SIb273,baritone saxophone,saxophones,13.348491,-7.0564356,10,fff,0.0709,939.1
tubax.m28.Bb1.fff.Smt915,tubax,saxophones,9.809642,-8.54419,0,fff,0.0145,346.8
sopranino saxophone.m3.G6.mf.Grs1003,sopranino saxophone,saxophones,9.826572,1.5646706,3,mf,0.0029,1652.8
tenor saxophone.m3.Ab5.fff.GIt1116,tenor saxophone,saxophones,13.670277,-3.5860038,6,fff,0.0081,1957.5
baritone saxophone.m34.Db3.fff.SIb426,baritone saxophone,saxophones,10.248249,-6.4319506,3,fff,0.0814,915.0
alto saxophone.m17.v10.mf.Ssa594,alto saxophone,saxophones,6.356958,4.0469046,7,mf,0.2077,557.9
tenor saxophone.m27.v33-3.GIt1257,tenor saxophone,saxophones,5.749912,15.109122,164,---,0.0029,492.7
tubax.m22.v262-1.Smt1717,tubax,saxophones,7.6498704,12.306296,101,---,0.0103,887.7
soprano saxophone.m44.vlow.f.AIs905,soprano saxophone,saxophones,17.036543,0.080119625,0,f,0.0139,4616.5
alto saxophone.m12.E3.v2.mf.Ssa552,alto saxophone,saxophones,4.659208,2.445457,5,mf,0.0215,314.1
sopranino saxophone.m26.v38-3.Sas1169,sopranino saxophone,saxophones,9.921129,7.3166723,192,---,0.0022,1905.0
tubax.m11.Db1.v1.fff.Smt486,tubax,saxophones,10.799703,-10.102153,6,fff,0.0479,380.6
baritone saxophone.m24.Ab2.Db3.SIb761,baritone saxophone,saxophones,5.047339,15.494971,71,---,0.0115,360.8
soprano saxophone.m51.Ab4.v5.ppp.AIs555,soprano saxophone,saxophones,11.158142,9.480836,7,ppp,0.1662,1386.1
baritone saxophone.m22.v201-1.SIb1528,baritone saxophone,saxophones,7.319081,11.82426,172,---,0.0161,895.1
alto saxophone.m15.C4.v1.fff.Ssa559,alto saxophone,saxophones,14.032629,-5.407949,2,fff,0.26,1668.9
tubax.m15.v8.fff.Smt639,tubax,saxophones,10.946068,-9.314379,23,fff,0.0714,388.3
tubax.m16.v8.fff.Smt525,tubax,saxophones,13.171628,-7.5960364,9,fff,0.0858,749.5
soprano saxophone.m30.v175-1.AIs1631,soprano saxophone,saxophones,7.5564966,14.261077,254,---,0.001,591.0
soprano saxophone.m30.v156-1.AIs1574,soprano saxophone,saxophones,8.262187,9.922185,277,---,0.0076,1232.3
baritone saxophone.m35.Db3.ppp.SIb406,baritone saxophone,saxophones,12.56872,4.6850634,3,ppp,0.1596,1753.1
tenor saxophone.m47.Ab3.v5.fff.GIt582,tenor saxophone,saxophones,11.976015,-6.367176,6,fff,0.0875,1169.4
baritone saxophone.m24.C3.E3.SIb778,baritone saxophone,saxophones,5.6220007,15.517018,31,---,0.0093,377.2
alto saxophone.m5.G4.mp.Ssa153,alto saxophone,saxophones,1.9687529,1.8414185,12,mp,0.0027,445.2
tenor saxophone.m5.Ab4.ppp.GIt160,tenor saxophone,saxophones,4.721281,15.271518,8,ppp,0.0039,441.6
baritone saxophone.m22.v153-1.SIb1384,baritone saxophone,saxophones,7.317328,11.835251,241,---,0.0032,897.7
soprano saxophone.m16.B3.v2.mf.AIs661,soprano saxophone,saxophones,7.4249845,2.581625,5,mf,0.2737,997.0
alto saxophone.m0.G3.fff.Ssa301,alto saxophone,saxophones,13.687401,-6.621696,19,fff,0.0943,1060.3
baritone saxophone.m22.v154-1.AIb1387,baritone saxophone,saxophones,8.164455,14.431611,239,---,0.0046,550.7
sopranino saxophone.m46.v9.fff.Grs558,sopranino saxophone,saxophones,14.880178,-2.30139,2,fff,0.3475,2379.4
tubax.m35.E1.fff.Smt399,tubax,saxophones,11.522382,-8.519134,12,fff,0.1185,634.0
soprano saxophone.m30.v156-2.AIs1575,soprano saxophone,saxophones,8.488442,10.105468,276,---,0.0022,1210.6
alto saxophone.m23.v183-1.Ssa1544,alto saxophone,saxophones,5.779965,13.840001,164,---,0.0086,619.9
soprano saxophone.m6.B4.fff.AIs1042,soprano saxophone,saxophones,9.9807415,-6.715285,18,fff,0.0147,831.7
tubax.m4.A3.ppp.Smt156,tubax,saxophones,12.214094,16.396364,0,ppp,0.0174,469.1
tenor saxophone.m30.Ab3.fff.GIt206,tenor saxophone,saxophones,7.9499826,-8.453941,20,fff,0.0518,465.9
alto saxophone.m9.Db5.mp.Ssa97,alto saxophone,saxophones,7.3445187,1.4674596,16,mp,0.0081,901.7
tubax.m22.v259-1.Smt1708,tubax,saxophones,7.6006904,14.631781,105,---,0.0181,551.5
sopranino saxophone.m26.v56-2.Sas1222,sopranino saxophone,saxophones,9.240533,8.352302,129,---,0.0012,1628.8
baritone saxophone.m24.Db2.Bb2.SIb744,baritone saxophone,saxophones,5.0209417,15.033755,144,---,0.0115,429.1
sopranino saxophone.m1.Bb4.fff.Grs399,sopranino saxophone,saxophones,13.926313,-5.6963615,16,fff,0.1048,1496.1
sopranino saxophone.m6.G6.f.Grs94,sopranino saxophone,saxophones,9.117353,1.1993155,0,f,0.0037,1598.3
tenor saxophone.m3.B3.fff.GIt1092,tenor saxophone,saxophones,8.470503,-8.164858,27,fff,0.0039,316.8
baritone saxophone.m16.v11.ppp.SIb532,baritone saxophone,saxophones,12.811566,3.9346306,6,ppp,0.2781,2203.5
baritone saxophone.m22.v213-1.SIb1564,baritone saxophone,saxophones,4.9829345,15.056462,154,---,0.012,465.5
tubax.m27.Db1.fff.Smt202,tubax,saxophones,8.043742,-8.515524,15,fff,0.0369,464.5
tenor saxophone.m20.v1.ppp.GIt787,tenor saxophone,saxophones,13.418463,12.018328,30,ppp,0.0288,297.6
sopranino saxophone.m5.E6.fff.Grs143,sopranino saxophone,saxophones,14.134276,-2.0217228,3,fff,0.0081,2368.4
tubax.m22.v219-2.Smt1589,tubax,saxophones,7.4151754,15.735106,146,---,0.0112,396.1
tubax.m16.v15.fff.Smt546,tubax,saxophones,10.016719,-9.732399,3,fff,0.0252,350.7
baritone saxophone.m25.Db2.mf.SIb161,baritone saxophone,saxophones,6.3960857,1.3128747,15,mf,0.0645,570.8
sopranino saxophone.m26.v14-2.Sas1096,sopranino saxophone,saxophones,9.37218,14.170728,373,---,0.0081,641.7
alto saxophone.m1.E4.ppp.Ssa362,alto saxophone,saxophones,11.213517,9.873221,8,ppp,0.0833,1218.7
soprano saxophone.m48.B3.fff.AIs464,soprano saxophone,saxophones,12.091117,-7.0554547,12,fff,0.0525,982.8
tenor saxophone.m27.v149-1.GIt1603,tenor saxophone,saxophones,5.923726,13.447377,281,---,0.0098,695.6
alto saxophone.m23.v18-1.GIa1049,alto saxophone,saxophones,5.166076,15.014855,170,---,0.0059,438.0
tenor saxophone.m27.v33-2.GIt1256,tenor saxophone,saxophones,5.6827736,14.469393,165,---,0.0076,473.9
baritone saxophone.m22.v101-2.AIb1229,baritone saxophone,saxophones,7.8663893,15.107229,344,---,0.0076,519.5
alto saxophone.m23.v200-1.Ssa1595,alto saxophone,saxophones,6.3576093,15.540891,143,---,0.0024,410.3
sopranino saxophone.m26.v1020-1.Grs4113,sopranino saxophone,saxophones,10.061051,7.1152186,457,---,0.0059,2020.8
soprano saxophone.m23.v7.mf.AIs756,soprano saxophone,saxophones,5.209998,1.8411777,23,mf,0.0503,404.2
alto saxophone.m18.v4.ppp.Ssa632,alto saxophone,saxophones,12.592189,10.22083,11,ppp,0.0467,535.7
tenor saxophone.m38.vhigh.p.GIt952,tenor saxophone,saxophones,10.600596,1.6034099,3,p,0.0056,2090.2
baritone saxophone.m15.v3.ppp.SIb616,baritone saxophone,saxophones,13.461893,11.188959,27,ppp,0.0183,319.4
alto saxophone.m23.v52-1.GIa1151,alto saxophone,saxophones,5.4170747,14.4884815,62,---,0.01,559.2
soprano saxophone.m30.v3828-1.Grs12590,soprano saxophone,saxophones,5.8342447,14.1321335,114,---,0.0007,563.4
baritone saxophone.m29.vhigh.ppp.SIb724,baritone saxophone,saxophones,8.650083,9.041637,2,ppp,0.0108,1692.5
sopranino saxophone.m46.v11.ppp.Grs562,sopranino saxophone,saxophones,13.146827,4.0388603,0,ppp,0.2019,2361.7
alto saxophone.m5.G5.ppp.Ssa168,alto saxophone,saxophones,7.5291305,12.559628,0,ppp,0.0015,754.6
sopranino saxophone.m8.v1.mf.Grs1039,sopranino saxophone,saxophones,7.0399218,3.9499729,2,mf,0.0618,971.9
tubax.m22.v43-2.Smt1061,tubax,saxophones,7.654507,15.955694,31,---,0.0054,369.2
tubax.m22.v2-1.Smt937,tubax,saxophones,6.18509,16.490156,161,---,0.0046,281.0
alto saxophone.m18.v12.fff.Ssa658,alto saxophone,saxophones,13.890833,-5.6981993,5,fff,0.2258,1426.3
tubax.m15.v13.ppp.Smt652,tubax,saxophones,13.294027,12.099745,18,ppp,0.0301,390.3
alto saxophone.m23.v391-1.Ssa2168,alto saxophone,saxophones,7.1574926,13.5810585,95,---,0.0046,738.0
alto saxophone.m7.v1.ppp.Ssa980,alto saxophone,saxophones,13.651614,3.233387,2,ppp,0.0975,2729.3
baritone saxophone.m24.Eb2.E3.SIb769,baritone saxophone,saxophones,4.845157,15.403867,118,---,0.0127,350.6
tubax.m0.G3.fff.Smt252,tubax,saxophones,13.860975,-5.922168,2,fff,0.1007,1310.5
baritone saxophone.m22.v6-1.AIb943,baritone saxophone,saxophones,6.1956306,13.892396,64,---,0.009,625.9
tenor saxophone.m27.v59-1.GIt1333,tenor saxophone,saxophones,5.795678,14.266627,98,---,0.0015,532.0
tenor saxophone.m46.Ab3.mf.GIt482,tenor saxophone,saxophones,6.7116103,3.1686807,3,mf,0.0562,660.8
alto saxophone.m8.v3.mf.Ssa996,alto saxophone,saxophones,10.35835,3.075791,0,mf,0.1085,1777.8
tenor saxophone.m27.v108-1.Slt1480,tenor saxophone,saxophones,6.3269477,15.4317045,358,---,0.0034,395.8
tenor saxophone.m21.v1.mf.GIt674,tenor saxophone,saxophones,7.1151443,3.016002,15,mf,0.0973,832.9
sopranino saxophone.m26.v38-1.Sas1167,sopranino saxophone,saxophones,8.559132,13.870974,194,---,0.0061,660.2
soprano saxophone.m23.v11.fff.AIs769,soprano saxophone,saxophones,11.716653,-8.554696,19,fff,0.0662,573.5
sopranino saxophone.m26.v34-2.Grs1156,sopranino saxophone,saxophones,10.048503,7.136712,207,---,0.0068,1945.6
baritone saxophone.m0.E4.ppp.SIb247,baritone saxophone,saxophones,12.497804,10.096115,5,ppp,0.0732,844.5
soprano saxophone.m24.v12.ppp.AIs702,soprano saxophone,saxophones,12.751707,4.5043125,5,ppp,0.1713,1966.5
baritone saxophone.m22.v14-2.AIb968,baritone saxophone,saxophones,8.874268,15.077555,270,---,0.0022,324.2
baritone saxophone.m22.v258-1.SIb1699,baritone saxophone,saxophones,5.648098,14.041608,116,---,0.0034,590.4
tubax.m15.v26.ppp.Smt691,tubax,saxophones,13.123496,11.696518,7,ppp,0.0511,477.1
sopranino saxophone.m20.v9.mf.Grs644,sopranino saxophone,saxophones,10.142237,3.1574538,7,mf,0.3123,1488.6
baritone saxophone.m22.v255-1.SIb1690,baritone saxophone,saxophones,7.3193398,11.85211,120,---,0.0076,953.6
alto saxophone.m24.D6.ppp.Ssa56,alto saxophone,saxophones,8.957639,8.746221,3,ppp,0.0022,1448.3
alto saxophone.m23.v78-1.GIa1229,alto saxophone,saxophones,5.9336405,16.268766,23,---,0.002,327.0
alto saxophone.m10.G3.v3.mf.Ssa501,alto saxophone,saxophones,4.8074083,2.515573,12,mf,0.0408,479.0
soprano saxophone.m32.D4.Gb3.AIs969,soprano saxophone,saxophones,5.936571,13.44458,33,---,0.0066,682.1
baritone saxophone.m22.v118-1.SIb1279,baritone saxophone,saxophones,7.3286023,11.832057,314,---,0.0134,931.7
baritone saxophone.m23.G3.f.SIb26,baritone saxophone,saxophones,3.7082047,-1.1358252,22,f,0.0188,576.6
tubax.m20.B4.Smt744,tubax,saxophones,9.983069,7.349595,6,---,0.0064,1909.8
sopranino saxophone.m26.v146-2.Grs1492,sopranino saxophone,saxophones,8.379842,10.005689,353,---,0.0064,1242.6
sopranino saxophone.m23.v11.Grs333,sopranino saxophone,saxophones,13.272686,3.87008,0,---,0.3006,2637.2
tenor saxophone.m31.D3.fff.GIt236,tenor saxophone,saxophones,7.9924016,-8.414975,26,fff,0.0103,423.5
alto saxophone.m0.E5.fff.Ssa313,alto saxophone,saxophones,14.298657,-5.2517576,5,fff,0.1124,1891.1
sopranino saxophone.m15.v2.ppp.Grs810,sopranino saxophone,saxophones,12.659086,10.781721,4,ppp,0.0503,488.1
tenor saxophone.m27.v50-2.GIt1307,tenor saxophone,saxophones,6.0305514,13.812305,118,---,0.0007,638.5
baritone saxophone.m15.v21.ppp.SIb670,baritone saxophone,saxophones,12.677717,11.661235,10,ppp,0.0565,597.9
soprano saxophone.m36.v7.ppp.AIs300,soprano saxophone,saxophones,9.899482,7.289879,5,ppp,0.063,1871.7
tenor saxophone.m8.v2.ppp.GIt1144,tenor saxophone,saxophones,8.619096,9.095076,1,ppp,0.0037,1693.3
sopranino saxophone.m27.Db5.f.Grs18,sopranino saxophone,saxophones,8.087848,1.0475224,21,f,0.0083,984.0
alto saxophone.m9.E4.mp.Ssa85,alto saxophone,saxophones,1.9966135,2.2070472,25,mp,0.0027,379.4
soprano saxophone.m30.v8-1.Grs1130,soprano saxophone,saxophones,5.882982,13.730742,19,---,0.0108,648.9
soprano saxophone.m23.v5.mf.AIs750,soprano saxophone,saxophones,5.297066,2.0341065,25,mf,0.0171,360.2
soprano saxophone.m6.F5.fff.AIs1048,soprano saxophone,saxophones,9.953023,-6.700095,12,fff,0.0027,841.1
sopranino saxophone.m44.Bb4.ppp.Grs424,sopranino saxophone,saxophones,12.164584,10.049682,6,ppp,0.0496,962.1
baritone saxophone.m27.Db2.mp.SIb200,baritone saxophone,saxophones,3.0512812,1.8653039,15,mp,0.0281,355.0
tenor saxophone.m27.v78-1.GIt1390,tenor saxophone,saxophones,5.9445333,13.464591,48,---,0.0066,702.6
alto saxophone.m2.E4.fff.Ssa337,alto saxophone,saxophones,13.693455,-6.580807,8,fff,0.0771,1108.5
tenor saxophone.m27.v107-1.GIt1477,tenor saxophone,saxophones,5.2740817,15.209415,360,---,0.0049,408.3
tenor saxophone.m27.v142-2.Slt1583,tenor saxophone,saxophones,5.6253586,14.378455,294,---,0.0081,503.0
alto saxophone.m23.v115-2.GIa1341,alto saxophone,saxophones,7.103054,13.443707,248,---,0.0034,718.2
soprano saxophone.m36.v7.fff.AIs302,soprano saxophone,saxophones,13.67755,-3.0656965,5,fff,0.1075,2006.9
baritone saxophone.m22.v160-1.SIb1405,baritone saxophone,saxophones,6.6080403,16.225338,225,---,0.0039,350.3
tenor saxophone.m31.Ab4.mf.GIt253,tenor saxophone,saxophones,2.362967,-0.9564688,8,mf,0.0044,448.8
sopranino saxophone.m20.v6.fff.Grs636,sopranino saxophone,saxophones,13.88798,-5.732747,10,fff,0.1865,1508.4
sopranino saxophone.m26.v92-1.Grs1329,sopranino saxophone,saxophones,8.607129,10.729994,23,---,0.0024,1098.6
tubax.m20.Ab4.Smt743,tubax,saxophones,7.858268,12.75429,9,---,0.0029,808.0
baritone saxophone.m15.v1.mf.SIb611,baritone saxophone,saxophones,8.146133,3.1051168,29,mf,0.0442,1145.0
alto saxophone.m23.v9-2.GIa1023,alto saxophone,saxophones,6.138261,13.944188,7,---,0.0029,596.2
baritone saxophone.m22.v19-2.AIb983,baritone saxophone,saxophones,7.578778,15.526226,190,---,0.0051,451.3
baritone saxophone.m22.v7-1.SIb946,baritone saxophone,saxophones,6.0480537,15.41465,55,---,0.012,398.8
sopranino saxophone.m42.E4.fff.Grs456,sopranino saxophone,saxophones,14.96592,-1.3096635,12,fff,0.2783,2871.9
tenor saxophone.m27.v146-1.GIt1594,tenor saxophone,saxophones,5.4005084,14.478546,287,---,0.0064,546.7
tenor saxophone.m27.v85-2.Slt1412,tenor saxophone,saxophones,5.9916477,14.094675,29,---,0.0032,502.9
sopranino saxophone.m47.Bb4.v4.fff.Grs510,sopranino saxophone,saxophones,12.1750765,-6.6841984,7,fff,0.1965,1165.7
tenor saxophone.m27.v75-2.Slt1382,tenor saxophone,saxophones,5.8880496,13.530226,54,---,0.0125,664.6
alto saxophone.m22.A4.Ssa799,alto saxophone,saxophones,8.606777,10.879425,12,---,0.0088,1014.6
baritone saxophone.m22.v5-1.SIb940,baritone saxophone,saxophones,5.8919497,15.681723,72,---,0.0064,356.7
sopranino saxophone.m26.v261-1.Grs1836,sopranino saxophone,saxophones,8.245684,12.175605,260,---,0.0095,913.3
soprano saxophone.m34.F4.fff.AIs239,soprano saxophone,saxophones,9.790634,-6.7957644,23,fff,0.0027,748.3
alto saxophone.m9.G3.mp.Ssa73,alto saxophone,saxophones,1.9513783,1.7807684,34,mp,0.0112,486.9
soprano saxophone.m25.v4.AIs723,soprano saxophone,saxophones,12.929088,3.9184203,13,---,0.2231,2221.9
tenor saxophone.m6.D3.mp.GIt73,tenor saxophone,saxophones,1.9549869,1.803913,26,mp,0.0105,427.2
tenor saxophone.m27.v118-1.Slt1510,tenor saxophone,saxophones,8.461298,15.488747,338,---,0.0012,351.5
sopranino saxophone.m26.v46-1.Grs1191,sopranino saxophone,saxophones,7.4231153,12.062795,163,---,0.0012,879.2
soprano saxophone.m33.B4.mf.AIs208,soprano saxophone,saxophones,6.4992023,1.3019633,17,mf,0.0613,622.4
sopranino saxophone.m27.Db5.mp.Grs17,sopranino saxophone,saxophones,7.108254,1.0019308,21,mp,0.0054,796.2
baritone saxophone.m24.D3.G3.SIb796,baritone saxophone,saxophones,5.760163,15.127931,15,---,0.0247,451.2
baritone saxophone.m16.v13.fff.SIb540,baritone saxophone,saxophones,10.795137,-10.106118,4,fff,0.021,387.6
alto saxophone.m23.v84-2.GIa1248,alto saxophone,saxophones,4.844626,15.563676,15,---,0.0037,346.4
alto saxophone.m28.G3.ppp.Ssa271,alto saxophone,saxophones,11.925813,14.333905,9,ppp,0.0271,374.1
baritone saxophone.m4.G4.f.SIb154,baritone saxophone,saxophones,3.5522637,-1.12865,2,f,0.0152,499.1
tenor saxophone.m45.Ab2.ppp.GIt451,tenor saxophone,saxophones,12.603976,11.86506,15,ppp,0.0411,583.4
baritone saxophone.m34.Db2.ppp.SIb412,baritone saxophone,saxophones,9.224248,11.39234,15,ppp,0.0782,935.3
tubax.m17.v13.fff.Smt597,tubax,saxophones,13.173087,-7.6261363,5,fff,0.0963,694.9
alto saxophone.m5.E4.mp.Ssa149,alto saxophone,saxophones,2.0539377,2.286898,15,mp,0.0093,414.8
sopranino saxophone.m22.v30.ppp.Grs774,sopranino saxophone,saxophones,11.665784,9.898772,3,ppp,0.0479,1185.8
baritone saxophone.m12.Db3.v3.fff.SIb456,baritone saxophone,saxophones,14.895656,0.17742172,1,fff,0.2568,3285.4
alto saxophone.m7.v3.mf.Ssa987,alto saxophone,saxophones,8.590995,3.259351,0,mf,0.1241,1293.3
tenor saxophone.m27.v34-1.GIt1258,tenor saxophone,saxophones,5.9640126,14.585209,163,---,0.0086,503.7
baritone saxophone.m22.v136-2.AIb1334,baritone saxophone,saxophones,8.560715,15.686025,278,---,0.0037,236.1
tenor saxophone.m27.v54-1.GIt1318,tenor saxophone,saxophones,5.878249,13.961316,109,---,0.0046,601.1
baritone saxophone.m22.v210-1.SIb1555,baritone saxophone,saxophones,5.535941,15.807066,158,---,0.0159,360.7
sopranino saxophone.m5.E6.mp.Grs141,sopranino saxophone,saxophones,10.128956,1.5641183,3,mp,0.0037,1732.0
sopranino saxophone.m22.v15.mf.Grs730,sopranino saxophone,saxophones,7.070481,3.6993868,17,mf,0.2158,951.4
baritone saxophone.m24.D2.Bb2.SIb745,baritone saxophone,saxophones,5.0138927,15.016309,134,---,0.0156,464.5
sopranino saxophone.m26.v48-2.Sas1198,sopranino saxophone,saxophones,9.883217,7.363493,154,---,0.0046,1864.8
tubax.m25.Db1.fff.Smt162,tubax,saxophones,10.606184,-7.931345,15,fff,0.0442,580.3
alto saxophone.m34.Db4.fff.Ssa406,alto saxophone,saxophones,14.540496,-5.1951823,3,fff,0.1337,2304.8
sopranino saxophone.m48.E4.vlow.Grs489,sopranino saxophone,saxophones,6.539629,13.160513,4,---,0.0049,748.0
tubax.m25.E1.mf.Smt164,tubax,saxophones,7.385372,2.630099,12,mf,0.108,845.2
tenor saxophone.m27.v164-1.GIt1648,tenor saxophone,saxophones,7.226183,13.312823,255,---,0.0046,786.1
tenor saxophone.m28.B2.f.GIt6,tenor saxophone,saxophones,3.6091833,-1.1396029,39,f,0.0169,435.0
sopranino saxophone.m44.Db5.mf.Grs428,sopranino saxophone,saxophones,10.470583,2.6082075,3,mf,0.0953,1928.1
sopranino saxophone.m26.v123-2.Sas1423,sopranino saxophone,saxophones,8.382245,12.048204,416,---,0.0051,962.6
soprano saxophone.m28.Eb6.AIs939,soprano saxophone,saxophones,8.324981,9.7894125,0,---,0.001,1283.5
soprano saxophone.m50.v11.mf.AIs610,soprano saxophone,saxophones,13.981057,1.1786275,1,mf,0.2532,3029.7
baritone saxophone.m22.v193-2.SIb1505,baritone saxophone,saxophones,6.413062,13.743302,184,---,0.0105,658.7
tenor saxophone.m27.v80-2.GIt1397,tenor saxophone,saxophones,6.2843,13.700661,40,---,0.0012,714.3
alto saxophone.m4.G3.fff.Ssa187,alto saxophone,saxophones,8.379614,-8.187199,24,fff,0.0159,579.3
baritone saxophone.m29.vhigh.mf.SIb725,baritone saxophone,saxophones,9.070546,1.1842159,2,mf,0.0054,1660.3
sopranino saxophone.m16.v1.mf.Grs826,sopranino saxophone,saxophones,6.557747,3.6101377,2,mf,0.131,636.9
soprano saxophone.m30.v10-1.AIs1136,soprano saxophone,saxophones,8.506978,13.754968,339,---,0.0064,696.8
tubax.m22.v278-1.Smt1765,tubax,saxophones,7.497679,14.8763075,83,---,0.0066,483.7
alto saxophone.m2.Db3.fff.Ssa322,alto saxophone,saxophones,11.797609,-8.490928,23,fff,0.0518,587.1
tenor saxophone.m27.v117-1.Slt1507,tenor saxophone,saxophones,8.47312,9.361449,340,---,0.001,1394.2
tubax.m24.Db2.E3.Smt785,tubax,saxophones,7.34569,16.126328,24,---,0.0132,332.3
alto saxophone.m29.G3.fff.Ssa976,alto saxophone,saxophones,9.331678,-8.192093,3,fff,0.0098,433.2
tenor saxophone.m11.B2.v2.ppp.GIt604,tenor saxophone,saxophones,12.948279,11.316631,13,ppp,0.0034,279.8
alto saxophone.m26.Bb3.fff.Ssa235,alto saxophone,saxophones,12.183953,-6.905301,6,fff,0.1544,1104.2
